Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
Mialee Urthadar,@thrufu,66,Devoted Cleric,Apprentice Explorer,0,4/21/2016 4:38:04 AM,,5/19/2016 4:38:23 AM,"","",
Leeds,@andybones65,70,Control Wizard,Adventurer,0,9/4/2015 10:01:00 AM,,5/23/2016 12:59:57 AM,"","",
Adinimys,@antuna1,70,Trickster Rogue,Journeyman Explorer,0,3/26/2016 12:05:22 PM,3/27/2016 8:32:59 PM,5/23/2016 9:53:17 AM,"","",
Ana Swordhand,@andybones65,70,Great Weapon Fighter,Master Adventurer,0,9/4/2015 3:17:32 PM,,5/23/2016 12:59:03 AM,"","",
Lazlo,@atebatsamifn,70,Devoted Cleric,Journeyman Explorer,0,11/6/2015 7:28:06 PM,,5/17/2016 2:36:02 PM,"","",
Basher,@andybones65,70,Guardian Fighter,Journeyman Explorer,0,9/4/2015 4:50:43 PM,,5/23/2016 12:57:44 AM,"","",
Strahd von Zarovich,@atebatsamifn,70,Trickster Rogue,Journeyman Explorer,0,1/24/2016 9:12:18 PM,,5/17/2016 6:50:21 PM,"","",
Bai'sojin,@daisojin,70,Guardian Fighter,Master Adventurer,0,3/29/2016 4:43:54 PM,4/9/2016 10:53:26 AM,5/23/2016 5:25:54 AM,"","hi all :)",3/29/2016 4:45:41 PM
X2STONEDX,@BadName8670246,70,Control Wizard,Journeyman Explorer,0,4/11/2016 5:51:30 PM,4/30/2016 12:05:50 PM,5/21/2016 12:17:38 PM,"","lookin to build my toon more ",4/11/2016 5:52:03 PM
Faust,@atebatsamifn,70,Control Wizard,Master Adventurer,0,10/19/2015 7:42:03 AM,,5/17/2016 8:52:12 PM,"","",
Leaf,@panicbutton6,70,Control Wizard,Master Adventurer,0,9/8/2015 1:50:32 PM,,5/23/2016 10:26:16 AM,"","",
Hammar,@nwknight5280,70,Control Wizard,Journeyman Explorer,0,4/30/2016 6:23:00 PM,4/30/2016 6:29:29 PM,5/20/2016 12:40:57 AM,"","",
Moment,@panicbutton6,70,Devoted Cleric,Master Adventurer,0,9/8/2015 7:12:41 AM,,5/23/2016 10:52:10 AM,"","",
Lorren Thundergoat,@somehing2,70,Great Weapon Fighter,Journeyman Explorer,0,3/20/2016 4:36:12 PM,3/27/2016 8:36:22 PM,5/23/2016 11:44:35 AM,"","",
Soap,@panicbutton8,70,Great Weapon Fighter,Master Adventurer,0,11/27/2015 1:58:19 AM,,5/23/2016 5:08:18 AM,"","",
Jeska,@bitt3rnightmar3,70,Great Weapon Fighter,Apprentice Explorer,0,1/30/2016 9:00:28 PM,,5/22/2016 11:20:01 PM,"","Relmyna/Hrist/Lena Alt",1/30/2016 9:08:32 PM
Lena,@bitt3rnightmar3,70,Trickster Rogue,Apprentice Explorer,0,5/15/2016 9:29:11 PM,,5/23/2016 12:49:20 AM,"","",
Buffy,@bitt3rnightmar3,70,Guardian Fighter,Apprentice Explorer,0,5/8/2016 7:16:01 PM,,5/22/2016 6:49:04 PM,"","",
Doral,@nwknight5280,65,Devoted Cleric,Apprentice Explorer,0,4/24/2016 2:49:45 PM,,5/19/2016 9:55:39 AM,"","Lazy Dwarven DC for hire",4/24/2016 2:54:05 PM
Aim,@panicbutton7,70,Hunter Ranger,Master Adventurer,0,11/29/2015 4:35:11 AM,,5/23/2016 11:26:20 AM,"","",
Running Wind,@loonatic37,64,Hunter Ranger,Apprentice Explorer,0,4/11/2016 7:54:25 PM,,5/21/2016 10:02:56 PM,"","",
Lady Storm,@Lady-Frost,70,Hunter Ranger,Apprentice Explorer,0,5/14/2016 2:54:14 AM,,5/23/2016 2:55:58 AM,"","",
Forrest Gump,@clarkwgirzwald,70,Hunter Ranger,Adventurer,0,7/18/2014 12:32:22 AM,,5/16/2016 9:51:24 AM,"","always up for pvp",11/9/2014 7:51:59 PM
Varxia,@krausen1337,70,Hunter Ranger,Journeyman Explorer,0,2/15/2016 3:46:45 AM,3/27/2016 8:37:36 PM,5/23/2016 3:43:45 AM,"","",
Valon Silvershade,@blackurn1,70,Devoted Cleric,Adventurer,0,9/4/2015 12:57:43 PM,,5/23/2016 11:38:40 AM,"","2.4k, dps DC",3/27/2016 7:34:01 PM
