Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
Thorak,@thrufu,68,Guardian Fighter,Abecedarian,0,3/15/2016 7:35:16 PM,,6/23/2016 1:45:31 AM,"","",
Errdrakk,@somehing2,70,Control Wizard,Circle of the Silvertongued,0,11/10/2015 10:56:04 PM,5/24/2016 4:13:17 AM,6/22/2016 11:54:11 AM,"","",
Strygaldwir,@strygaldwir,70,Control Wizard,Circle of the Noblespirited,0,1/28/2016 5:27:27 PM,,6/23/2016 3:03:59 AM,"","",2/2/2016 7:26:27 PM
Cro Mag,@thrufu,67,Trickster Rogue,Abecedarian,0,4/5/2016 3:50:42 AM,,6/23/2016 1:54:09 AM,"","",
Tavern,@andybones65,70,Great Weapon Fighter,Circle of the Vaultsprinters,0,9/5/2015 9:51:58 AM,5/24/2016 5:10:15 AM,6/23/2016 12:32:19 AM,"","",
Lucky,@antuna1,70,Trickster Rogue,Circle of the Clockwatchers,0,3/26/2016 12:25:25 PM,5/24/2016 3:49:57 AM,6/23/2016 6:56:48 AM,"","",
Alleena,@mjonis,70,Devoted Cleric,Circle of the Silvertongued,0,11/16/2015 10:49:03 PM,,6/22/2016 11:20:59 PM,"","Moebius Alt-DO Righteous Path",11/16/2015 10:55:17 PM
Mialee Urthadar,@thrufu,66,Devoted Cleric,Abecedarian,0,4/21/2016 4:38:04 AM,,6/23/2016 2:06:57 AM,"","",
Leeds,@andybones65,70,Control Wizard,Circle of the Silvertongued,0,9/4/2015 10:01:00 AM,5/24/2016 5:20:13 AM,6/23/2016 12:40:19 AM,"","",
Adinimys,@antuna1,70,Trickster Rogue,Circle of the Clockwatchers,0,3/26/2016 12:05:22 PM,5/24/2016 3:56:03 AM,6/23/2016 6:57:42 AM,"","",
Ana Swordhand,@andybones65,70,Great Weapon Fighter,Circle of the Vaultsprinters,0,9/4/2015 3:17:32 PM,5/24/2016 5:10:06 AM,6/23/2016 12:46:15 AM,"","",
Lazlo,@atebatsamifn,70,Devoted Cleric,Circle of the Silvertongued,0,11/6/2015 7:28:06 PM,5/24/2016 4:17:17 AM,6/21/2016 8:25:35 PM,"","",
Basher,@andybones65,70,Guardian Fighter,Circle of the Clockwatchers,0,9/4/2015 4:50:43 PM,5/24/2016 5:20:15 AM,6/23/2016 12:50:06 AM,"","",
Strahd von Zarovich,@atebatsamifn,70,Trickster Rogue,Circle of the Clockwatchers,0,1/24/2016 9:12:18 PM,,6/20/2016 10:42:44 AM,"","",
Bai'sojin,@daisojin,70,Guardian Fighter,Circle of the Vaultsprinters,0,3/29/2016 4:43:54 PM,5/24/2016 3:59:14 AM,6/22/2016 7:39:17 PM,"","hi all :)",3/29/2016 4:45:41 PM
Faust,@atebatsamifn,70,Control Wizard,Circle of the Vaultsprinters,0,10/19/2015 7:42:03 AM,,6/21/2016 9:51:12 PM,"","",
Leaf,@panicbutton6,70,Control Wizard,Circle of the Vaultsprinters,0,9/8/2015 1:50:32 PM,,6/22/2016 1:42:49 PM,"","",
Hammar,@nwknight5280,70,Control Wizard,Abecedarian,0,6/4/2016 6:11:34 PM,,6/23/2016 1:09:28 AM,"","",
Moment,@panicbutton6,70,Devoted Cleric,Circle of the Silvertongued,0,9/8/2015 7:12:41 AM,5/24/2016 4:21:49 AM,6/23/2016 12:23:00 AM,"","",
Lorren Thundergoat,@somehing2,70,Great Weapon Fighter,Circle of the Silvertongued,0,3/20/2016 4:36:12 PM,5/24/2016 4:18:32 AM,6/22/2016 9:58:25 AM,"","",
Soap,@panicbutton8,70,Great Weapon Fighter,Circle of the Vaultsprinters,0,11/27/2015 1:58:19 AM,5/24/2016 5:17:15 AM,6/23/2016 1:16:07 AM,"","",
Jeska,@bitt3rnightmar3,70,Great Weapon Fighter,Circle of the Noblespirited,0,1/30/2016 9:00:28 PM,5/23/2016 10:13:02 PM,6/23/2016 8:33:27 AM,"DC- 3.2kIL experienced for anything/Virt healing haste spec ANY PVE","Relmyna/Hrist/Lena/Nadine",6/3/2016 9:22:16 AM
Doral,@nwknight5280,70,Devoted Cleric,Abecedarian,0,4/24/2016 2:49:45 PM,,6/23/2016 1:03:03 AM,"","Lazy Dwarven DC for hire",4/24/2016 2:54:05 PM
Aim,@panicbutton7,70,Hunter Ranger,Circle of the Vaultsprinters,0,11/29/2015 4:35:11 AM,,6/23/2016 8:46:14 AM,"","",
Running Wind,@loonatic37,64,Hunter Ranger,Abecedarian,0,4/11/2016 7:54:25 PM,,6/6/2016 2:49:26 PM,"","Bowmar's Alt",6/6/2016 2:45:05 PM
emmy,@shivakid,62,Hunter Ranger,Abecedarian,0,6/20/2016 9:56:57 PM,,6/20/2016 10:18:11 PM,"","",
Lady Storm,@Lady-Frost,70,Hunter Ranger,Circle of the Silvertongued,0,5/14/2016 2:54:14 AM,5/24/2016 4:17:04 AM,6/23/2016 1:40:43 AM,"","",
Forrest Gump,@clarkwgirzwald,70,Hunter Ranger,Circle of the Silvertongued,0,7/18/2014 12:32:22 AM,,5/26/2016 12:12:11 AM,"","always up for pvp",11/9/2014 7:51:59 PM
Varxia,@krausen1337,70,Hunter Ranger,Circle of the Clockwatchers,0,2/15/2016 3:46:45 AM,3/27/2016 8:37:36 PM,6/23/2016 3:28:28 AM,"","",
Valon Silvershade,@blackurn1,70,Devoted Cleric,Circle of the Silvertongued,0,9/4/2015 12:57:43 PM,,6/20/2016 10:29:02 AM,"","2.4k, dps DC",3/27/2016 7:34:01 PM
Pirotess,@pirotess28,70,Hunter Ranger,Circle of the Clockwatchers,0,4/11/2016 3:05:12 AM,5/24/2016 3:50:21 AM,6/17/2016 10:26:47 PM,"","I'm just quiet. :) Alts: Raina and Mab",5/25/2016 12:34:52 AM
Brie'ta,@shiralac,70,Hunter Ranger,Circle of the Silvertongued,0,1/23/2016 10:51:48 AM,,6/11/2016 8:43:25 PM,"","If you can't kick your friends when they're down, then when can you kick'em?",2/14/2016 5:55:58 PM
Desdemona,@atebatsamifn,70,Hunter Ranger,Circle of the Silvertongued,0,10/19/2015 7:36:25 AM,,6/18/2016 9:43:18 PM,"","Not a clue what I should be doing",11/30/2015 3:07:29 PM
Serpico,@atebatsamifn,70,Control Wizard,Circle of the Silvertongued,0,12/11/2015 9:57:42 PM,5/24/2016 4:26:17 AM,6/18/2016 10:14:54 PM,"","",
Pirate Jean,@piratejean,70,Hunter Ranger,Circle of the Vaultsprinters,0,10/27/2015 11:14:51 PM,,6/23/2016 6:52:25 AM,"","",
Pieter Shadowstep,@blackurn1,70,Trickster Rogue,Circle of the Silvertongued,0,9/4/2015 1:02:12 PM,,6/20/2016 10:29:32 AM,"","Galdred alt, 2.3k",2/7/2016 12:35:18 PM
Avanya Sorlin,@avanyasorlin,70,Control Wizard,Abecedarian,0,6/13/2016 11:59:02 AM,,6/23/2016 2:51:10 AM,"","back from long hiatus",6/13/2016 12:02:01 PM
Samm 2,@silence1x,70,Guardian Fighter,Circle of the Silvertongued,0,4/12/2016 7:02:54 AM,5/24/2016 4:25:11 AM,6/22/2016 8:36:41 PM,"","",
laurel,@pharess11,70,Great Weapon Fighter,Abecedarian,0,6/4/2016 12:16:04 PM,,6/23/2016 8:14:03 AM,"","",
Ka'Naelist Thann,@kithkannan1869,70,Hunter Ranger,Circle of the Clockwatchers,0,5/6/2016 3:34:07 PM,5/24/2016 3:49:42 AM,6/22/2016 10:52:48 PM,"","Alt Drega Fox Rider",5/10/2016 4:41:15 PM
Brian,@blaydess,70,Great Weapon Fighter,Circle of the Silvertongued,0,5/13/2016 6:05:17 PM,5/24/2016 3:54:11 AM,6/22/2016 12:10:25 AM,"","",
Enna,@zhodia,70,Trickster Rogue,Circle of the Noblespirited,0,2/14/2016 5:44:51 PM,,6/22/2016 3:02:47 AM,"","Zhodia",4/3/2016 6:51:47 PM
Ashreign,@gorignak13,70,Trickster Rogue,Circle of the Silvertongued,0,5/13/2016 12:41:49 AM,5/24/2016 3:53:08 AM,6/23/2016 3:38:40 AM,"","",
MannyLewis,@lewisxt,70,Great Weapon Fighter,Circle of the Lizardtrappers,0,5/18/2016 11:54:14 PM,5/24/2016 4:20:14 AM,6/22/2016 2:04:51 AM,"","",
Tempus,@silence1x,70,Devoted Cleric,Circle of the Silvertongued,0,4/6/2016 7:09:04 PM,5/24/2016 4:28:15 AM,6/22/2016 8:29:46 PM,"","Samm's DC",5/5/2016 9:43:33 PM
Brie'tta,@shiralac,70,Devoted Cleric,Abecedarian,0,6/11/2016 10:13:01 AM,,6/11/2016 8:33:54 PM,"","",
Aeldar,@dungra34,70,Great Weapon Fighter,Circle of the Silvertongued,0,2/21/2016 5:58:42 PM,5/24/2016 3:51:02 AM,6/21/2016 2:31:46 PM,"","",
Rossie,@granz3101,70,Control Wizard,Abecedarian,0,6/18/2016 5:48:02 PM,,6/23/2016 7:13:01 AM,"","",
Ragnar The Red,@rcarot123321,70,Hunter Ranger,Circle of the Vaultsprinters,0,9/4/2015 11:03:02 AM,5/24/2016 5:24:48 AM,6/22/2016 4:18:01 PM,"","",
Sunset,@thrufu,70,Control Wizard,Circle of the Silvertongued,0,1/10/2016 12:01:45 PM,,6/23/2016 2:24:07 AM,"","",
Ophelia,@atebatsamifn,67,Great Weapon Fighter,Abecedarian,0,2/22/2016 7:37:45 PM,,6/18/2016 9:41:34 PM,"","",
Brumius,@krausen1337,70,Great Weapon Fighter,Abecedarian,0,5/27/2016 6:38:16 PM,,6/23/2016 3:28:59 AM,"","",
Reverendo Titan,@guslmac,70,Great Weapon Fighter,Abecedarian,0,6/22/2016 10:44:28 PM,,6/22/2016 11:12:00 PM,"","Newbie at guilds",6/22/2016 11:10:49 PM
Lillith,@blaydess,70,Control Wizard,Circle of the Silvertongued,0,6/9/2016 7:16:55 PM,6/9/2016 7:17:54 PM,6/22/2016 11:53:23 AM,"","",
Mandy,@fourtythousand,37,Control Wizard,Abecedarian,0,6/13/2016 10:15:47 PM,,6/13/2016 11:05:36 PM,"","",
Waffles,@dominicetheridge,70,Devoted Cleric,Circle of the Silvertongued,0,4/17/2016 8:03:53 PM,5/24/2016 4:30:58 AM,6/23/2016 8:35:17 AM,"","",
Ughlor,@thrufu,70,Great Weapon Fighter,Circle of the Vaultsprinters,0,6/4/2016 6:14:51 PM,6/9/2016 7:25:14 PM,6/23/2016 2:42:41 AM,"","",
Zaknafein Do'Urden,@scouter0112,70,Devoted Cleric,Circle of the Clockwatchers,0,8/15/2015 9:42:28 AM,5/24/2016 4:32:06 AM,6/19/2016 4:54:53 PM,"","",
Ellyandra,@blackurn1,70,Hunter Ranger,Circle of the Silvertongued,0,9/4/2015 1:04:09 PM,,6/20/2016 10:31:31 AM,"","Galdred alt, 2.3k",5/17/2016 2:05:50 PM
farlord,@august70,70,Great Weapon Fighter,Circle of the Noblespirited,0,6/4/2016 6:17:19 PM,6/4/2016 6:43:56 PM,6/23/2016 7:46:46 AM,"","type /chanel_join Cloakroom     ",6/4/2016 11:58:54 PM
Dorrian Moonshadow,@dungra34,70,Devoted Cleric,Circle of the Silvertongued,0,5/15/2016 7:18:46 PM,5/24/2016 4:10:57 AM,6/21/2016 2:34:15 PM,"","",
Dante,@xiphantom,70,Trickster Rogue,Circle of the Silvertongued,0,6/4/2016 6:13:27 PM,6/5/2016 4:41:02 PM,6/23/2016 3:09:39 AM,"","",6/11/2016 7:39:53 PM
Kitiara,@zhodia,70,Guardian Fighter,Circle of the Noblespirited,0,1/18/2016 3:06:44 PM,,6/22/2016 3:03:40 AM,"","",
Cassi Woodsheart,@flyingleon,70,Hunter Ranger,Circle of the Vaultsprinters,0,3/13/2016 2:28:28 PM,5/24/2016 5:12:27 AM,6/22/2016 6:43:08 PM,"","",
Antonidas Halster,@gphe,70,Control Wizard,Circle of the Penpushers,0,6/4/2016 6:21:56 PM,6/4/2016 6:22:49 PM,6/19/2016 11:08:16 PM,"","Forgive the Spanglish",6/6/2016 1:54:57 AM
Loghaire Faithstone,@gphe,70,Devoted Cleric,Circle of the Penpushers,0,5/12/2016 8:09:50 PM,5/12/2016 8:18:01 PM,6/20/2016 12:42:37 AM,"","",
Edea Kramer,@ScoobyxD,70,Scourge Warlock,Abecedarian,0,5/28/2016 6:37:26 PM,,6/22/2016 8:22:53 PM,"","",
Valna,@flyingleon,70,Scourge Warlock,Circle of the Silvertongued,0,3/12/2016 12:43:34 PM,5/24/2016 5:22:12 AM,6/21/2016 5:50:39 PM,"","",
Makaria Coilbane,@loonatic37,64,Scourge Warlock,Abecedarian,0,3/31/2016 4:08:04 AM,,6/3/2016 10:57:18 PM,"","",
Slatrari,@trystenal,70,Scourge Warlock,Circle of the Lizardtrappers,0,1/23/2016 8:01:36 PM,5/26/2016 9:02:57 PM,6/23/2016 12:11:08 AM,"","public hp fountain",1/30/2016 5:51:54 PM
hardcore,@august70,69,Trickster Rogue,Circle of the Noblespirited,0,3/19/2016 7:52:01 PM,5/23/2016 10:32:02 PM,6/22/2016 9:10:11 PM,"","",
Donnie,@donbantu,70,Scourge Warlock,Circle of the Penpushers,0,1/27/2016 9:01:12 AM,,6/22/2016 9:12:41 PM,"","Lev Alt",2/3/2016 8:58:33 PM
lillian,@pharess11,70,Scourge Warlock,Circle of the Penpushers,0,3/15/2016 9:05:14 PM,5/24/2016 4:18:20 AM,6/23/2016 8:16:12 AM,"","",
Satrina Malcanthet,@Kurrail,70,Scourge Warlock,Circle of the Silvertongued,0,3/24/2016 3:02:54 PM,5/24/2016 4:25:28 AM,6/22/2016 4:59:23 PM,"","",
Kukel E. Kuu,@rcarot123321,61,Scourge Warlock,Abecedarian,0,5/14/2016 3:21:19 PM,,6/13/2016 2:57:36 PM,"","",
DevilWizzard,@acko88,70,Control Wizard,Abecedarian,0,5/28/2016 6:12:09 PM,6/16/2016 10:36:02 PM,6/23/2016 8:08:25 AM,"","invite for any PvE",6/17/2016 11:44:04 AM
Alderan Y Hastur,@hastur905,70,Guardian Fighter,Circle of the Penpushers,0,6/5/2016 2:02:50 PM,6/5/2016 8:02:13 PM,6/22/2016 10:19:18 PM,"","",
Shimmer,@Lady-Frost,70,Devoted Cleric,Circle of the Silvertongued,0,5/8/2016 4:08:20 PM,5/24/2016 4:26:28 AM,6/23/2016 1:39:25 AM,"","",
Amy Lee,@loonatic37,70,Guardian Fighter,Circle of the Silvertongued,0,4/10/2016 1:10:54 PM,5/24/2016 3:57:40 AM,6/14/2016 10:45:29 PM,"","Bowmar's Alt",4/27/2016 9:34:38 PM
Christopher Hitchens,@loonatic37,70,Control Wizard,Circle of the Silvertongued,0,3/18/2016 8:10:25 AM,5/24/2016 3:55:21 AM,5/26/2016 7:30:47 PM,"","Bowmar's Alt",5/17/2016 10:43:50 PM
Eliza Shieldheart,@stryker1953,70,Great Weapon Fighter,Circle of the Clockwatchers,0,4/6/2016 8:00:22 PM,5/24/2016 3:49:23 AM,6/21/2016 10:14:25 AM,"","",
Enna Duskwalker,@stryker1953,70,Guardian Fighter,Circle of the Silvertongued,0,3/26/2016 10:36:26 PM,5/24/2016 4:12:48 AM,6/23/2016 3:37:43 AM,"","",
Torn,@panicbutton7,70,Devoted Cleric,Circle of the Vaultsprinters,0,11/27/2015 2:09:00 AM,5/24/2016 5:16:42 AM,6/23/2016 8:45:17 AM,"","",
Sigbert,@leaman2,70,Great Weapon Fighter,Abecedarian,0,5/25/2016 5:39:46 PM,,6/22/2016 5:53:22 PM,"","",
Satyr,@chanaserpent,70,Scourge Warlock,Circle of the Silvertongued,0,1/11/2016 2:17:25 PM,5/24/2016 4:25:56 AM,6/20/2016 2:13:03 PM,"","",
Vladimiro Comeguagua,@gphe,64,Scourge Warlock,Circle of the Penpushers,0,1/30/2016 9:08:32 PM,,6/18/2016 8:23:00 PM,"","",
Mutton,@panicbutton8,70,Devoted Cleric,Circle of the Silvertongued,0,11/27/2015 2:02:01 AM,,6/22/2016 2:34:07 PM,"","",
DuShan,@Alphabravo43,70,Trickster Rogue,Circle of the Clockwatchers,0,3/20/2016 11:17:51 PM,5/24/2016 3:49:21 AM,6/23/2016 1:34:36 AM,"","",
sam winchester,@sadiida,70,Trickster Rogue,Circle of the Vaultsprinters,0,5/14/2016 6:10:06 PM,5/24/2016 10:04:44 AM,6/22/2016 2:23:39 PM,"","",
buffermail,@buffermail,70,Control Wizard,Abecedarian,0,5/28/2016 6:20:37 PM,,6/22/2016 7:27:11 PM,"","",
Cey Naga,@sumhyppi,67,Trickster Rogue,Abecedarian,0,5/19/2016 3:55:03 AM,,5/25/2016 1:11:48 AM,"","",
Seed,@panicbutton9,70,Devoted Cleric,Circle of the Vaultsprinters,0,11/27/2015 2:05:09 AM,5/24/2016 5:17:32 AM,6/23/2016 8:16:42 AM,"","",
Eliza,@flyingleon,70,Trickster Rogue,Circle of the Vaultsprinters,0,11/6/2015 3:58:47 PM,5/24/2016 5:12:30 AM,6/22/2016 6:50:21 PM,"","",
The Oncoming Storm,@atebatsamifn,70,Control Wizard,Circle of the Silvertongued,0,12/20/2015 11:33:50 AM,5/24/2016 4:28:35 AM,6/22/2016 11:33:24 AM,"","",
Madnic,@bmfblaze25,70,Guardian Fighter,Circle of the Silvertongued,0,1/15/2016 2:24:16 PM,,6/6/2016 10:27:43 PM,"","Arklow's Ancient GF",4/27/2016 10:10:37 AM
Honey,@kalpal,60,Scourge Warlock,Abecedarian,0,5/28/2016 6:29:13 PM,,5/28/2016 6:47:12 PM,"","",
Hope,@panicbutton9,70,Oathbound Paladin,Circle of the Silvertongued,0,11/27/2015 1:56:36 AM,5/24/2016 4:15:17 AM,6/23/2016 8:13:37 AM,"","",
Pretty Ms. Scarlet,@Lady-Frost,70,Oathbound Paladin,Circle of the Clockwatchers,0,5/8/2016 4:02:04 PM,5/24/2016 3:50:23 AM,6/23/2016 1:38:24 AM,"","",
Defender of Giraffes,@shivakid,70,Oathbound Paladin,Abecedarian,0,6/15/2016 11:24:06 PM,,6/23/2016 12:28:22 AM,"","",
Makaria Fiendline,@Mrrockity,70,Scourge Warlock,Abecedarian,0,6/3/2016 6:21:45 PM,,6/22/2016 5:57:21 PM,"","",
Don Drajote,@gphe,63,Oathbound Paladin,Circle of the Penpushers,0,2/3/2016 11:17:22 PM,,6/20/2016 12:38:26 AM,"","",
Dara Silentread,@Mrrockity,33,Control Wizard,Abecedarian,0,5/22/2016 11:43:46 AM,,6/22/2016 5:53:32 PM,"","",
poopmash,@gms3p92,70,Hunter Ranger,Circle of the Vaultsprinters,0,6/5/2016 6:49:06 AM,6/5/2016 8:15:07 PM,6/13/2016 4:27:00 PM,"","",
Wanderer,@silence1x,70,Oathbound Paladin,Circle of the Silvertongued,0,2/14/2016 8:27:36 PM,5/24/2016 4:31:10 AM,6/15/2016 7:42:43 PM,"","",
Bones,@panicbutton11,70,Oathbound Paladin,Circle of the Silvertongued,0,9/9/2015 8:52:57 AM,5/24/2016 4:05:51 AM,6/23/2016 8:49:50 AM,"","",
Reef,@panicbutton10,70,Scourge Warlock,Circle of the Vaultsprinters,0,9/15/2015 9:27:37 AM,5/24/2016 5:15:57 AM,6/23/2016 1:21:33 AM,"","",
Drimm,@Omni181,70,Scourge Warlock,Circle of the Silvertongued,0,5/14/2016 6:10:16 PM,5/24/2016 4:11:17 AM,6/23/2016 8:45:52 AM,"","",
Keira Loyalar,@Mrrockity,21,Oathbound Paladin,Abecedarian,0,5/22/2016 11:46:47 AM,,6/22/2016 5:54:12 PM,"","",
Dahlynne,@donbantu,70,Oathbound Paladin,Circle of the Penpushers,0,1/22/2016 3:51:07 PM,6/2/2016 9:37:40 PM,6/22/2016 10:32:34 PM,"","Lev Alt - the whoar of Paladon",2/13/2016 6:21:29 PM
Xi Jang Quan,@synjack,70,Oathbound Paladin,Abecedarian,0,5/24/2016 11:34:36 PM,,6/22/2016 11:37:02 PM,"","",
yes man,@august70,70,Oathbound Paladin,Circle of the Noblespirited,0,1/16/2016 9:17:25 PM,,6/23/2016 7:15:12 AM,"","yes go team go",3/13/2016 12:05:18 PM
Arawn,@kvetchus_,70,Trickster Rogue,Circle of the Penpushers,0,6/10/2016 10:07:26 AM,6/10/2016 10:10:57 AM,6/23/2016 7:59:26 AM,"","",
Ayola Auel Rapace,@raymondhelth,70,Great Weapon Fighter,Circle of the Vaultsprinters,0,5/10/2016 2:01:31 AM,5/24/2016 5:24:38 AM,6/23/2016 12:44:13 AM,"","Ayola alts: DC Miryaham Ayola Moonblood-GF Majkala Ksenia Ayola -CW Zarra Ayola Rapace",6/14/2016 12:03:13 AM
Kitawa Morningdew,@gorbad13,70,Devoted Cleric,Circle of the Clockwatchers,0,12/6/2015 3:39:57 PM,,6/20/2016 12:45:28 AM,"","",
Nyx Amra,@margni2,70,Oathbound Paladin,Circle of the Silvertongued,0,2/1/2016 9:48:26 PM,5/24/2016 4:22:25 AM,6/13/2016 10:24:33 AM,"","",
Xi Quan Lo,@synjack,70,Great Weapon Fighter,Circle of the Silvertongued,0,3/23/2016 5:38:34 PM,5/24/2016 4:31:51 AM,6/22/2016 11:49:20 PM,"",":)",5/24/2016 11:27:26 PM
Ash,@panicbutton7,70,Great Weapon Fighter,Circle of the Silvertongued,0,9/15/2015 9:41:40 AM,5/24/2016 3:52:57 AM,6/23/2016 8:38:37 AM,"","",
Kialee Duskwalker,@gorbad13,70,Control Wizard,Circle of the Clockwatchers,0,9/9/2015 4:40:10 AM,3/27/2016 8:35:25 PM,6/20/2016 12:44:14 AM,"","",
Twine,@panicbutton7,70,Trickster Rogue,Circle of the Silvertongued,0,9/15/2015 9:40:34 AM,5/24/2016 4:29:29 AM,6/23/2016 8:34:05 AM,"","",
Miryaham Ayola Moonblood,@raymondhelth,70,Devoted Cleric,Circle of the Silvertongued,0,5/15/2016 2:45:20 PM,5/24/2016 4:21:20 AM,6/23/2016 12:40:58 AM,"","",
Jayne Groundwater,@goodgardenpeas28,70,Great Weapon Fighter,Abecedarian,0,3/19/2016 10:34:51 PM,,6/23/2016 1:28:38 AM,"","",
Lyreth,@mrrackle,70,Devoted Cleric,Circle of the Vaultsprinters,0,2/21/2016 11:47:57 AM,5/24/2016 5:23:34 AM,6/22/2016 6:50:40 PM,"","DPS DC - I won't heal you!",3/30/2016 2:26:39 PM
Misery,@panicbutton7,70,Control Wizard,Abecedarian,0,9/15/2015 9:39:26 AM,,6/23/2016 8:28:30 AM,"","",
Reithael,@mrrackle,70,Great Weapon Fighter,Circle of the Vaultsprinters,0,3/4/2016 12:02:49 PM,6/19/2016 11:04:09 PM,6/22/2016 6:49:06 PM,"","RAAAAAAAAA!",4/22/2016 7:37:04 PM
Mistress,@stonetheimpalor,70,Hunter Ranger,Circle of the Silvertongued,0,11/17/2015 6:54:09 AM,5/24/2016 4:21:35 AM,6/23/2016 12:12:14 AM,"","",
Krunch,@AdmScott,70,Oathbound Paladin,Circle of the Silvertongued,0,1/10/2016 12:34:56 PM,,6/17/2016 7:18:43 PM,"","",
Erdan Taletreader,@stonetheimpalor,70,Control Wizard,Circle of the Silvertongued,0,11/18/2015 11:24:40 AM,5/24/2016 4:13:00 AM,6/23/2016 12:29:17 AM,"","",
Blaze,@panicbutton11,66,Devoted Cleric,Abecedarian,0,11/27/2015 2:06:09 AM,,6/23/2016 8:50:03 AM,"","",
Manic,@panicbutton10,63,Devoted Cleric,Abecedarian,0,2/2/2016 10:53:16 PM,,6/22/2016 7:39:44 AM,"","",
Traven,@bmfblaze25,70,Trickster Rogue,Abecedarian,0,6/5/2016 12:43:31 PM,,6/22/2016 11:25:01 PM,"","",
