Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
Blabadir,@blababir,62,Devoted Cleric,Order of Ni,0,2/12/2016 2:59:28 PM,,4/22/2016 4:52:57 AM,"","blabidur alt",2/12/2016 3:00:28 PM
Faith,@andybones65,70,Devoted Cleric,Order of the Golden Shield,0,5/23/2015 9:02:16 AM,,6/11/2016 5:05:53 AM,"","",
Blababir,@blababir,67,Great Weapon Fighter,Order of Ni,0,2/4/2016 6:02:42 PM,,4/26/2016 8:44:45 AM,"","",
Ramrod,@panicbutton7,70,Guardian Fighter,Order of Ni,0,9/13/2015 7:47:30 AM,,6/11/2016 9:16:11 AM,"","",
Keira Duskwalker,@gorbad13,70,Great Weapon Fighter,Order of Ni,0,1/18/2016 9:53:28 AM,,6/10/2016 5:40:24 PM,"","",
Kylin,@krausen1337,70,Control Wizard,Order of the Golden Shield,0,8/12/2015 6:22:59 PM,,6/11/2016 4:39:55 AM,"","",
Scabandari Bloodeye,@donbantu,70,Great Weapon Fighter,Order of Ni,0,4/9/2016 5:31:47 PM,,6/10/2016 6:56:10 PM,"","",
Insane,@panicbutton8,70,Trickster Rogue,Order of Ni,0,9/13/2015 7:52:44 AM,,6/11/2016 9:02:11 AM,"","",
Lena,@bitt3rnightmar3,70,Trickster Rogue,Order of the Golden Shield,0,6/1/2016 10:47:50 PM,6/8/2016 9:06:34 PM,6/11/2016 8:55:49 AM,"","Relmyna's Rogue Alt",6/9/2016 8:26:58 AM
Buffy,@bitt3rnightmar3,70,Guardian Fighter,Order of the Golden Shield,0,5/30/2016 9:00:31 AM,6/8/2016 9:06:19 PM,6/11/2016 9:00:53 AM,"","Relmyna's Alt Tank GF",6/9/2016 9:14:28 AM
Trina Angerona,@psurfer85m,70,Devoted Cleric,Order of the Aegis-Fang,0,9/22/2015 8:59:31 AM,,6/11/2016 7:21:53 AM,"","3.9 Virtuous",4/29/2016 2:52:49 PM
Thom Urthadar,@Indus-Wolf,70,Hunter Ranger,Order of the Dragon,0,6/6/2015 11:33:36 AM,,6/4/2016 10:54:18 AM,"","",
ArroMan,@andybones65,70,Hunter Ranger,Order of the Golden Shield,0,5/24/2015 10:23:27 AM,,6/11/2016 5:33:40 AM,"","",
ainia Lelantus,@elysandrias,70,Hunter Ranger,Order of the Aegis-Fang,0,12/6/2015 4:46:29 PM,,6/6/2016 6:00:15 PM,"","3.2k HR ",4/7/2016 6:06:11 PM
Valna Huntinghawk,@myraed,70,Hunter Ranger,Order of the Wolf,0,8/16/2015 5:19:18 PM,,6/11/2016 12:32:59 AM,"","",
Domminus Moondrifter,@dominicetheridge,70,Hunter Ranger,Order of Ni,0,10/16/2015 6:41:33 PM,,6/10/2016 12:00:52 PM,"","70 HR 2.550 GR rating",1/23/2016 1:23:28 PM
Athas Taldiran,@Kurrail,70,Hunter Ranger,Order of the Wolf,0,12/22/2015 9:36:35 AM,,6/11/2016 3:08:38 AM,"","",
Ivar,@sigwald01,70,Hunter Ranger,Order of Ni,0,6/3/2016 2:55:53 PM,,6/10/2016 1:13:09 PM,"","",,"Joined Grey 6-3-16",shortround@tantalic,6/3/2016 3:18:55 PM
shade,@superbarbie54,70,Hunter Ranger,Order of the Wolf,0,4/10/2015 8:46:18 AM,,5/19/2016 2:31:33 AM,"","",
Sherath,@crayden1,70,Control Wizard,Order of the Wolf,0,5/31/2015 10:50:04 PM,,6/11/2016 12:05:26 AM,"","",
farseer,@flyingleon,70,Control Wizard,Order of the Golden Shield,0,8/14/2015 5:09:51 PM,,6/10/2016 8:14:31 PM,"","MoF Renegade CW",2/13/2016 4:23:18 PM
Keyleth Loreweaver,@toreberg,70,Hunter Ranger,Order of the Charon's Claw,0,1/31/2016 5:02:50 PM,,6/4/2016 6:17:03 PM,"","",
The only potato,@nwwizard,70,Hunter Ranger,Order of Ni,0,1/2/2016 4:55:44 PM,,6/10/2016 7:33:21 PM,"","faze alt",1/4/2016 12:42:58 AM
Zeldran Blackurn,@blackurn1,70,Control Wizard,Order of the Aegis-Fang,0,4/2/2015 4:09:51 PM,,6/11/2016 2:12:06 AM,"","3.2k Storm/Renegade Tplague Buff/debuff",5/16/2016 11:47:06 AM
leon,@flyingleon,70,Guardian Fighter,Order of the Golden Shield,0,11/25/2015 3:45:59 PM,,6/10/2016 7:19:50 PM,"","SM tactician newbie 70",12/9/2015 6:29:32 PM
Ellenan Xorlarrin,@felixkelll,70,Hunter Ranger,Order of Ni,0,5/21/2016 5:08:20 PM,,6/11/2016 6:21:19 AM,"","",,"joined greys 5-21-16",Radiance@tantalic,5/23/2016 10:21:08 PM
Samm Windsailor,@silence1x,70,Hunter Ranger,Order of Ni,0,5/20/2016 7:31:01 PM,,6/11/2016 9:18:27 AM,"","",
Aegis WarSpirit,@warrspirit,70,Great Weapon Fighter,Order of the Wolf,0,4/8/2016 3:43:05 AM,6/3/2016 3:22:56 PM,6/11/2016 4:38:12 AM,"","",
Eirawen Accalia,@gtpx99,70,Hunter Ranger,Order of the Aegis-Fang,0,9/14/2015 6:05:10 PM,,6/8/2016 9:32:33 PM,"","2.8k - DPS/CC",3/26/2016 9:58:02 PM
Arcane MassEffect,@warrspirit,70,Control Wizard,Order of the Wolf,0,12/26/2015 3:07:28 PM,,6/11/2016 4:33:06 AM,"","3k gear CW.Renagade.Lightning.High.Buff/DeBuff",2/28/2016 5:06:08 PM
Tonibar Greatgrip,@blackurn1,70,Great Weapon Fighter,Order of the Wolf,0,8/6/2015 3:41:46 PM,,6/11/2016 2:14:23 AM,"","2.8k destroyer",3/23/2016 10:11:37 PM
Lady Jade,@Lady-Frost,70,Great Weapon Fighter,Order of Ni,0,6/5/2016 8:11:15 PM,,6/11/2016 5:42:53 AM,"","Angry woman",6/8/2016 7:38:36 PM
Namiriel,@alramir1,70,Great Weapon Fighter,Order of Ni,0,6/1/2016 3:48:43 PM,,6/11/2016 7:24:59 AM,"","",
Agrikaan,@agrikaanus,70,Great Weapon Fighter,Order of Ni,0,12/31/2015 4:57:37 PM,,5/29/2016 11:06:58 AM,"","",
Agrikaanus,@agrikaanus,70,Devoted Cleric,Order of Ni,0,1/1/2016 1:21:50 AM,,5/29/2016 11:07:32 AM,"","",
Chan,@andybones65,70,Guardian Fighter,Order of the Golden Shield,0,5/4/2015 9:42:23 AM,,6/11/2016 6:10:49 AM,"","",
Smashgrrl Nitro,@draekros,70,Great Weapon Fighter,Order of the Dragon,0,7/23/2015 4:56:49 PM,,6/10/2016 3:49:56 PM,"","",
Kaelyx,@sherifftruman,70,Trickster Rogue,Order of the Aegis-Fang,0,7/30/2015 3:12:20 PM,5/31/2016 1:37:14 AM,6/11/2016 2:37:19 AM,"","3K TR, usually up for anything",4/30/2016 1:46:29 PM
Nuit,@kvetchus_,70,Trickster Rogue,Order of Sekhmet,0,6/10/2016 10:06:41 AM,6/10/2016 10:09:59 AM,6/11/2016 9:19:08 AM,"","",
Jondal of Ar,@meayla,70,Hunter Ranger,Order of Ni,0,1/23/2016 5:42:02 AM,,6/11/2016 4:03:14 AM,"","2.6 k alt of Akta Anis",5/8/2016 1:55:23 PM
Zanros,@elrik70,70,Guardian Fighter,Order of Ni,0,3/17/2016 12:33:10 AM,,4/22/2016 10:19:35 PM,"","Heya",4/16/2016 4:51:53 PM
Katnis,@superbarbie54,70,Hunter Ranger,Order of Ni,0,8/21/2015 1:41:11 AM,,5/19/2016 2:30:11 AM,"","",
GodBone,@simpleo,70,Control Wizard,Order of the Wolf,0,12/15/2015 9:39:53 AM,,6/11/2016 8:30:11 AM,"","",,"joined 12-15-15",mirage@tantalic,1/13/2016 8:16:13 PM
Wszowy,@wszowy,70,Control Wizard,Order of Ni,0,5/25/2016 12:22:00 PM,,6/11/2016 8:19:43 AM,"","3,1k Buff",5/26/2016 8:22:58 AM,"join may 2016; formerly Pure Evil and ServerNotResponding (polish guild)",faze the life demon@nwwizard,5/25/2016 12:46:29 PM
Keira Urthadar,@toreberg,70,Devoted Cleric,Order of the Charon's Claw,0,9/11/2015 4:33:49 PM,,6/4/2016 4:47:47 PM,"","",
Liriel Vandree,@dominicetheridge,70,Control Wizard,Order of Ni,0,12/7/2015 9:24:33 PM,,6/10/2016 12:52:46 PM,"","",
Varis Darksbane,@kerravon67,70,Control Wizard,Order of the Wolf,0,12/30/2015 4:03:52 PM,,6/7/2016 7:48:28 PM,"","",
Elerra Tuin,@nuitrari,70,Hunter Ranger,Order of Ni,0,9/26/2015 12:49:03 PM,,6/10/2016 5:33:03 PM,"","",
Rest in Ashes,@alphablaze22,70,Great Weapon Fighter,Order of Ni,0,4/18/2016 11:22:10 PM,,5/19/2016 11:12:05 PM,"","",
Dorrian,@dungra34,70,Guardian Fighter,Order of Ni,0,6/5/2016 8:19:25 PM,,6/10/2016 10:54:28 PM,"","",
Lysander,@seraeric,70,Hunter Ranger,Order of Ni,0,10/29/2015 8:53:49 PM,,6/10/2016 8:37:08 PM,"","",1/31/2016 10:40:05 PM
Dhii,@lievcocijo,70,Hunter Ranger,Order of the Aegis-Fang,0,4/8/2015 11:26:10 PM,,6/7/2016 8:48:30 AM,"","Unofficial moat fishes tender",9/26/2015 8:19:19 PM
Gegieathelle,@ken60480,70,Hunter Ranger,Order of the Wolf,0,6/12/2015 6:57:07 PM,,5/16/2016 4:03:12 PM,"","",
Akta Anis,@meayla,70,Control Wizard,Order of the Wolf,0,11/14/2015 6:01:16 AM,,6/11/2016 4:05:55 AM,"","2.7k  MoF; Alt = Jondal",5/5/2016 4:06:16 AM
Rasp,@tantalic,70,Control Wizard,Order of the Golden Shield,0,7/18/2015 8:46:31 PM,,6/11/2016 5:03:11 AM,"","Guild Vault Manager / Neverember Lackey",6/8/2016 7:08:54 PM
Dorrian Hawklight,@dungra34,70,Control Wizard,Order of Ni,0,5/19/2016 10:05:24 PM,,6/10/2016 10:49:59 PM,"","Spellstorm CW like's money and killing",6/3/2016 12:43:25 PM
Dorrian Shadow,@dungra34,70,Trickster Rogue,Order of the Aegis-Fang,0,3/4/2016 12:48:57 AM,4/2/2016 11:17:46 PM,6/10/2016 11:22:15 PM,"","",
Scheherazade,@nemanjajanjic87,70,Control Wizard,Order of the Aegis-Fang,0,9/15/2014 5:44:17 AM,,6/9/2016 6:16:56 PM,"","GL 2500 Serbia, Nis",3/25/2016 7:39:54 PM,"Qualifies. Takes a lot from vault wo donating rasp 12-30",Rasp@tantalic,12/30/2015 5:57:23 PM
Elior Hastur,@hastur905,70,Hunter Ranger,Order of Sekhmet,0,8/14/2015 4:28:34 PM,,6/11/2016 12:28:35 AM,"","",
Elhalyn Y Hastur,@hastur905,70,Devoted Cleric,Order of Sekhmet,0,10/14/2015 1:02:06 AM,,6/10/2016 10:03:10 PM,"","",
Ana,@flyingleon,70,Great Weapon Fighter,Order of the Golden Shield,0,8/6/2015 3:23:37 PM,,6/10/2016 7:58:49 PM,"","Sword Master Destroyer",4/23/2016 5:11:58 PM
Kael Blazebeard,@sherifftruman,70,Great Weapon Fighter,Order of the Dragon,0,8/14/2015 8:03:18 PM,,6/11/2016 2:59:12 AM,"","Kaelyx alt, PVE DPS 2.6K",5/3/2016 2:48:23 AM
Damakos Vicelord,@silence1x,70,Control Wizard,Order of Ni,0,3/20/2016 7:42:22 PM,,6/11/2016 8:50:40 AM,"","",
Adrik Battlefate,@flyingleon,70,Devoted Cleric,Order of the Golden Shield,0,10/22/2015 3:46:25 PM,,6/10/2016 7:40:05 PM,"","DO Virtuous DC newbie 70",12/8/2015 6:24:49 PM
Elf,@jazzfong,70,Devoted Cleric,Order of Ni,0,2/12/2016 11:34:19 AM,,6/11/2016 3:21:18 AM,"","",4/8/2016 6:05:59 AM
DeathBeez,@deathbeez,70,Guardian Fighter,Order of the Aegis-Fang,0,8/31/2015 8:00:30 PM,,6/10/2016 10:22:44 AM,"","I got nuthin'",5/21/2016 5:31:01 PM
Two Finger Joe,@lepototoon,70,Control Wizard,Order of Ni,0,4/16/2016 9:24:08 AM,,6/11/2016 4:01:37 AM,"","2.5k CW open for anything - main; p.s. love you guys",5/17/2016 2:41:09 PM
Koriko,@arandompanda,70,Devoted Cleric,Order of the Dragon,0,11/20/2015 6:51:33 PM,,6/10/2016 6:35:26 PM,"","",,"alt is ariel L70",Rasp@tantalic,1/13/2016 8:22:18 PM
Moonshadow Walker,@birtalia,70,Devoted Cleric,Order of the Dragon,0,2/28/2016 7:01:12 PM,4/2/2016 10:09:36 PM,6/8/2016 10:07:36 PM,"","",
shortround,@tantalic,70,Great Weapon Fighter,Order of the Golden Shield,0,5/23/2015 9:09:08 PM,,6/11/2016 4:38:33 AM,"","We all can't be great :(",3/3/2016 6:28:39 PM
Mini-Minsc,@nuitrari,70,Great Weapon Fighter,Order of the Aegis-Fang,0,10/7/2015 5:12:42 PM,4/4/2016 12:17:19 PM,6/10/2016 5:34:45 PM,"","",,"has been part of greys since SH module",Rasp@tantalic,1/10/2016 11:10:38 PM
Berta,@tiagovalebarbosa,70,Guardian Fighter,Order of Ni,0,5/31/2016 5:35:56 PM,,6/10/2016 7:14:55 PM,"","",
Loralynn,@morgana498,70,Great Weapon Fighter,Order of the Dragon,0,10/11/2015 11:23:47 PM,,5/28/2016 1:38:36 AM,"","",,"has been part of greys since 10-15-15",Rasp@tantalic,1/27/2016 2:17:03 AM
Taras Seran,@draconicdrow57,70,Control Wizard,Order of the Dragon,0,10/11/2015 11:26:17 PM,,6/11/2016 1:14:19 AM,"","",,"has been part of greys since October 15",Rasp@tantalic,1/10/2016 11:16:51 PM
