Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
Enna,@zhodia,70,Trickster Rogue,Circle of the Noblespirited,0,2/14/2016 5:44:51 PM,,5/27/2016 7:34:05 PM,"","Zhodia",4/3/2016 6:51:47 PM
Ashreign,@gorignak13,70,Trickster Rogue,Circle of the Silvertongued,0,5/13/2016 12:41:49 AM,5/24/2016 3:53:08 AM,5/27/2016 6:46:43 PM,"","",
MannyLewis,@lewisxt,70,Great Weapon Fighter,Circle of the Lizardtrappers,0,5/18/2016 11:54:14 PM,5/24/2016 4:20:14 AM,5/28/2016 6:34:32 AM,"","",
Tempus,@silence1x,70,Devoted Cleric,Circle of the Silvertongued,0,4/6/2016 7:09:04 PM,5/24/2016 4:28:15 AM,5/27/2016 8:41:34 PM,"","Samm's DC",5/5/2016 9:43:33 PM
Aeldar,@dungra34,70,Great Weapon Fighter,Circle of the Silvertongued,0,2/21/2016 5:58:42 PM,5/24/2016 3:51:02 AM,5/27/2016 9:22:16 PM,"","",
Ragnar The Red,@rcarot123321,70,Hunter Ranger,Circle of the Vaultsprinters,0,9/4/2015 11:03:02 AM,5/24/2016 5:24:48 AM,5/27/2016 5:29:37 PM,"","",
Sunset,@thrufu,70,Control Wizard,Circle of the Silvertongued,0,1/10/2016 12:01:45 PM,,5/28/2016 5:04:45 AM,"","",
Ophelia,@atebatsamifn,67,Great Weapon Fighter,Abecedarian,0,2/22/2016 7:37:45 PM,,5/21/2016 8:54:58 PM,"","",
Brumius,@krausen1337,70,Great Weapon Fighter,Abecedarian,0,5/27/2016 6:38:16 PM,,5/28/2016 4:55:29 AM,"","",
Waffles,@dominicetheridge,70,Devoted Cleric,Circle of the Silvertongued,0,4/17/2016 8:03:53 PM,5/24/2016 4:30:58 AM,5/23/2016 7:46:25 PM,"","",
Ughlor,@thrufu,70,Great Weapon Fighter,Circle of the Silvertongued,0,5/7/2016 6:28:28 PM,5/24/2016 4:29:59 AM,5/28/2016 4:08:35 AM,"","",
Zaknafein Do'Urden,@scouter0112,70,Devoted Cleric,Circle of the Clockwatchers,0,8/15/2015 9:42:28 AM,5/24/2016 4:32:06 AM,5/27/2016 10:02:51 AM,"","",
Ellyandra,@blackurn1,70,Hunter Ranger,Circle of the Silvertongued,0,9/4/2015 1:04:09 PM,,5/28/2016 3:04:01 AM,"","Galdred alt, 2.3k",5/17/2016 2:05:50 PM
farlord,@august70,70,Great Weapon Fighter,Circle of the Lizardtrappers,0,5/27/2016 6:24:52 PM,5/27/2016 6:27:14 PM,5/27/2016 9:15:14 PM,"","",
Dorrian Moonshadow,@dungra34,70,Devoted Cleric,Circle of the Silvertongued,0,5/15/2016 7:18:46 PM,5/24/2016 4:10:57 AM,5/27/2016 8:41:27 PM,"","",
Dante,@xiphantom,70,Trickster Rogue,Circle of the Silvertongued,0,2/11/2016 11:26:13 PM,5/24/2016 4:08:56 AM,5/28/2016 1:20:11 AM,"","Alt: Mavrick",5/15/2016 7:28:32 PM,"Joined 2/11/16",Eladaylen@eladaylen,2/13/2016 9:52:16 PM
Kitiara,@zhodia,70,Guardian Fighter,Circle of the Noblespirited,0,1/18/2016 3:06:44 PM,,5/27/2016 7:34:25 PM,"","",
Cassi Woodsheart,@flyingleon,70,Hunter Ranger,Circle of the Vaultsprinters,0,3/13/2016 2:28:28 PM,5/24/2016 5:12:27 AM,5/26/2016 8:48:28 AM,"","",
Antonidas Halster,@gphe,70,Control Wizard,Circle of the Penpushers,0,5/21/2016 6:33:50 PM,5/21/2016 6:35:46 PM,5/27/2016 9:47:39 PM,"","Forgive my Spanglish",5/24/2016 10:11:59 AM
Zebith Darkrunner,@mflitfau12,70,Hunter Ranger,Circle of the Clockwatchers,0,4/2/2016 6:14:44 PM,5/24/2016 3:50:53 AM,5/3/2016 8:33:45 PM,"","",
Loghaire Faithstone,@gphe,70,Devoted Cleric,Circle of the Penpushers,0,5/12/2016 8:09:50 PM,5/12/2016 8:18:01 PM,5/27/2016 9:15:09 PM,"","",
Valna,@flyingleon,70,Scourge Warlock,Circle of the Silvertongued,0,3/12/2016 12:43:34 PM,5/24/2016 5:22:12 AM,5/26/2016 8:44:14 AM,"","",
Makaria Coilbane,@loonatic37,64,Scourge Warlock,Abecedarian,0,3/31/2016 4:08:04 AM,,5/25/2016 11:33:00 AM,"","",
Slatrari,@trystenal,70,Scourge Warlock,Circle of the Lizardtrappers,0,1/23/2016 8:01:36 PM,5/26/2016 9:02:57 PM,5/27/2016 10:18:48 PM,"","public hp fountain",1/30/2016 5:51:54 PM
hardcore,@august70,65,Trickster Rogue,Circle of the Noblespirited,0,3/19/2016 7:52:01 PM,5/23/2016 10:32:02 PM,5/27/2016 9:11:52 PM,"","",
Donnie,@donbantu,70,Scourge Warlock,Circle of the Penpushers,0,1/27/2016 9:01:12 AM,,5/27/2016 6:28:45 PM,"","Lev Alt",2/3/2016 8:58:33 PM
lillian,@pharess11,70,Scourge Warlock,Circle of the Penpushers,0,3/15/2016 9:05:14 PM,5/24/2016 4:18:20 AM,5/27/2016 11:41:59 PM,"","",
Satrina Malcanthet,@Kurrail,70,Scourge Warlock,Circle of the Silvertongued,0,3/24/2016 3:02:54 PM,5/24/2016 4:25:28 AM,5/28/2016 1:32:21 AM,"","",
Kukel E. Kuu,@rcarot123321,60,Scourge Warlock,Abecedarian,0,5/14/2016 3:21:19 PM,,5/22/2016 9:13:00 AM,"","",
DevilWizzard,@acko88,70,Control Wizard,Abecedarian,0,5/27/2016 6:22:31 PM,,5/28/2016 12:43:39 AM,"","",
Alderan Y Hastur,@hastur905,70,Guardian Fighter,Circle of the Penpushers,0,1/18/2016 8:43:06 PM,,5/27/2016 10:50:56 PM,"","",
GraMal,@realmsdoc,70,Great Weapon Fighter,Circle of the Clockwatchers,0,9/4/2015 5:18:46 PM,,5/1/2016 1:58:14 AM,"","",
Shimmer,@Lady-Frost,70,Devoted Cleric,Circle of the Silvertongued,0,5/8/2016 4:08:20 PM,5/24/2016 4:26:28 AM,5/27/2016 7:49:19 PM,"","",
Amy Lee,@loonatic37,70,Guardian Fighter,Circle of the Silvertongued,0,4/10/2016 1:10:54 PM,5/24/2016 3:57:40 AM,5/27/2016 9:17:14 AM,"","Bowmar's Alt",4/27/2016 9:34:38 PM
Christopher Hitchens,@loonatic37,70,Control Wizard,Circle of the Silvertongued,0,3/18/2016 8:10:25 AM,5/24/2016 3:55:21 AM,5/26/2016 7:30:47 PM,"","Bowmar's Alt",5/17/2016 10:43:50 PM
Eliza Shieldheart,@stryker1953,70,Great Weapon Fighter,Circle of the Clockwatchers,0,4/6/2016 8:00:22 PM,5/24/2016 3:49:23 AM,5/11/2016 1:32:46 AM,"","",
Trayado,@ragnarokdevil,70,Great Weapon Fighter,Circle of the Clockwatchers,0,1/7/2016 2:44:08 PM,3/27/2016 8:37:22 PM,4/28/2016 10:43:12 PM,"","",
Enna Duskwalker,@stryker1953,70,Guardian Fighter,Circle of the Silvertongued,0,3/26/2016 10:36:26 PM,5/24/2016 4:12:48 AM,5/28/2016 5:45:13 AM,"","",
Torn,@panicbutton7,70,Devoted Cleric,Circle of the Vaultsprinters,0,11/27/2015 2:09:00 AM,5/24/2016 5:16:42 AM,5/28/2016 12:31:09 AM,"","",
Sigbert,@leaman2,70,Great Weapon Fighter,Abecedarian,0,5/25/2016 5:39:46 PM,,5/28/2016 1:25:44 AM,"","",
Satyr,@chanaserpent,70,Scourge Warlock,Circle of the Silvertongued,0,1/11/2016 2:17:25 PM,5/24/2016 4:25:56 AM,5/27/2016 8:10:45 PM,"","",
Vladimiro Comeguagua,@gphe,64,Scourge Warlock,Circle of the Penpushers,0,1/30/2016 9:08:32 PM,,5/23/2016 12:54:25 AM,"","",
GOD,@dmorrow1234,70,Trickster Rogue,Circle of the Silvertongued,0,5/16/2016 8:23:31 PM,5/24/2016 4:14:02 AM,5/16/2016 10:44:41 PM,"","",
Mutton,@panicbutton8,70,Devoted Cleric,Circle of the Silvertongued,0,11/27/2015 2:02:01 AM,,5/28/2016 12:24:11 AM,"","",
DuShan,@Alphabravo43,70,Trickster Rogue,Circle of the Clockwatchers,0,3/20/2016 11:17:51 PM,5/24/2016 3:49:21 AM,5/28/2016 12:24:00 AM,"","",
RaptorJesus,@dmorrow1234,62,Devoted Cleric,Abecedarian,0,4/17/2016 6:58:53 PM,,4/25/2016 9:40:15 PM,"","",
sam winchester,@sadiida,70,Trickster Rogue,Circle of the Vaultsprinters,0,5/14/2016 6:10:06 PM,5/24/2016 10:04:44 AM,5/24/2016 11:18:36 AM,"","",
buffermail,@buffermail,70,Control Wizard,Abecedarian,0,5/27/2016 6:25:58 PM,,5/27/2016 11:25:58 PM,"","",
Cey Naga,@sumhyppi,67,Trickster Rogue,Abecedarian,0,5/19/2016 3:55:03 AM,,5/25/2016 1:11:48 AM,"","",
Seed,@panicbutton9,70,Devoted Cleric,Circle of the Vaultsprinters,0,11/27/2015 2:05:09 AM,5/24/2016 5:17:32 AM,5/28/2016 12:16:48 AM,"","",
Eliza,@flyingleon,70,Trickster Rogue,Circle of the Vaultsprinters,0,11/6/2015 3:58:47 PM,5/24/2016 5:12:30 AM,5/26/2016 8:46:15 AM,"","",
Morganae De'Long,@Morganae,53,Scourge Warlock,Abecedarian,0,4/24/2016 5:31:22 PM,,5/9/2016 9:41:03 PM,"","",
The Oncoming Storm,@atebatsamifn,70,Control Wizard,Circle of the Silvertongued,0,12/20/2015 11:33:50 AM,5/24/2016 4:28:35 AM,5/25/2016 3:01:52 PM,"","",
Madnic,@bmfblaze25,70,Guardian Fighter,Circle of the Silvertongued,0,1/15/2016 2:24:16 PM,,5/25/2016 9:50:36 PM,"","Arklow's Ancient GF",4/27/2016 10:10:37 AM
Erik Lightfist,@mflitfau12,70,Oathbound Paladin,Circle of the Clockwatchers,0,3/24/2016 8:24:47 PM,3/27/2016 8:35:05 PM,5/1/2016 2:49:41 PM,"","",
Hope,@panicbutton9,70,Oathbound Paladin,Circle of the Silvertongued,0,11/27/2015 1:56:36 AM,5/24/2016 4:15:17 AM,5/28/2016 5:43:42 AM,"","",
Pretty Ms. Scarlet,@Lady-Frost,70,Oathbound Paladin,Circle of the Clockwatchers,0,5/8/2016 4:02:04 PM,5/24/2016 3:50:23 AM,5/27/2016 7:48:10 PM,"","",
Makaria Fiendline,@Mrrockity,70,Scourge Warlock,Abecedarian,0,5/20/2016 6:06:43 PM,,5/26/2016 6:39:09 PM,"","",
baRakO,@rotciv01647,70,Oathbound Paladin,Circle of the Clockwatchers,0,4/24/2015 1:26:48 AM,,5/15/2016 8:34:53 PM,"","",
Don Drajote,@gphe,63,Oathbound Paladin,Circle of the Penpushers,0,2/3/2016 11:17:22 PM,,5/23/2016 12:55:25 AM,"","",
poopar,@gms3p92,70,Guardian Fighter,Circle of the Clockwatchers,0,8/21/2015 5:00:46 PM,,4/29/2016 11:59:47 AM,"","",
Dara Silentread,@Mrrockity,31,Control Wizard,Abecedarian,0,5/22/2016 11:43:46 AM,,5/26/2016 6:44:51 PM,"","",
poopmash,@gms3p92,70,Hunter Ranger,Circle of the Vaultsprinters,0,12/14/2015 5:05:17 PM,5/24/2016 5:13:00 AM,5/27/2016 2:16:01 PM,"","",
Wanderer,@silence1x,70,Oathbound Paladin,Circle of the Silvertongued,0,2/14/2016 8:27:36 PM,5/24/2016 4:31:10 AM,5/18/2016 8:20:02 PM,"","",
Bones,@panicbutton11,70,Oathbound Paladin,Circle of the Silvertongued,0,9/9/2015 8:52:57 AM,5/24/2016 4:05:51 AM,5/28/2016 5:41:46 AM,"","",
Reef,@panicbutton10,70,Scourge Warlock,Circle of the Vaultsprinters,0,9/15/2015 9:27:37 AM,5/24/2016 5:15:57 AM,5/28/2016 12:12:52 AM,"","",
Drimm,@Omni181,70,Scourge Warlock,Circle of the Silvertongued,0,5/14/2016 6:10:16 PM,5/24/2016 4:11:17 AM,5/28/2016 2:41:45 AM,"","",
Keira Loyalar,@Mrrockity,18,Oathbound Paladin,Abecedarian,0,5/22/2016 11:46:47 AM,,5/26/2016 6:43:22 PM,"","",
Dahlynne,@donbantu,70,Oathbound Paladin,Circle of the Penpushers,0,1/22/2016 3:51:07 PM,,5/27/2016 6:27:34 PM,"","Lev Alt - the whoar of Paladon",2/13/2016 6:21:29 PM
Xi Jang Quan,@synjack,69,Oathbound Paladin,Abecedarian,0,5/24/2016 11:34:36 PM,,5/27/2016 10:47:03 PM,"","",
yes man,@august70,70,Oathbound Paladin,Circle of the Noblespirited,0,1/16/2016 9:17:25 PM,,5/27/2016 7:48:55 PM,"","yes go team go",3/13/2016 12:05:18 PM
Ayola Auel Rapace,@raymondhelth,70,Great Weapon Fighter,Circle of the Vaultsprinters,0,5/10/2016 2:01:31 AM,5/24/2016 5:24:38 AM,5/28/2016 1:19:05 AM,"","Ayola alts: DC Miryaham Ayola Moonblood-GF Majkala Ksenia Ayola",5/15/2016 11:44:09 PM
Kitawa Morningdew,@gorbad13,70,Devoted Cleric,Circle of the Clockwatchers,0,12/6/2015 3:39:57 PM,,5/28/2016 2:14:40 AM,"","",
Nyx Amra,@margni2,70,Oathbound Paladin,Circle of the Silvertongued,0,2/1/2016 9:48:26 PM,5/24/2016 4:22:25 AM,5/28/2016 6:50:05 AM,"","",
Xi Quan Lo,@synjack,70,Great Weapon Fighter,Circle of the Silvertongued,0,3/23/2016 5:38:34 PM,5/24/2016 4:31:51 AM,5/27/2016 10:54:26 PM,"",":)",5/24/2016 11:27:26 PM
Verninator,@thundermonkey063,46,Trickster Rogue,Abecedarian,0,4/18/2016 1:37:12 PM,,5/1/2016 12:58:44 PM,"","",
Ash,@panicbutton7,70,Great Weapon Fighter,Circle of the Silvertongued,0,9/15/2015 9:41:40 AM,5/24/2016 3:52:57 AM,5/28/2016 12:38:43 AM,"","",
Kialee Duskwalker,@gorbad13,70,Control Wizard,Circle of the Clockwatchers,0,9/9/2015 4:40:10 AM,3/27/2016 8:35:25 PM,5/28/2016 2:15:21 AM,"","",
Twine,@panicbutton7,70,Trickster Rogue,Circle of the Silvertongued,0,9/15/2015 9:40:34 AM,5/24/2016 4:29:29 AM,5/28/2016 12:42:04 AM,"","",
Miryaham Ayola Moonblood,@raymondhelth,70,Devoted Cleric,Circle of the Silvertongued,0,5/15/2016 2:45:20 PM,5/24/2016 4:21:20 AM,5/28/2016 1:10:18 AM,"","",
Jayne Groundwater,@goodgardenpeas28,65,Great Weapon Fighter,Abecedarian,0,3/19/2016 10:34:51 PM,,5/17/2016 12:02:28 AM,"","",
Lyreth,@mrrackle,70,Devoted Cleric,Circle of the Vaultsprinters,0,2/21/2016 11:47:57 AM,5/24/2016 5:23:34 AM,5/25/2016 10:58:25 AM,"","DPS DC - I won't heal you!",3/30/2016 2:26:39 PM
Misery,@panicbutton7,67,Control Wizard,Abecedarian,0,9/15/2015 9:39:26 AM,,5/28/2016 2:07:52 AM,"","",
Reithael,@mrrackle,70,Great Weapon Fighter,Circle of the Silvertongued,0,3/4/2016 12:02:49 PM,5/24/2016 4:24:22 AM,5/25/2016 11:38:57 AM,"","RAAAAAAAAA!",4/22/2016 7:37:04 PM
Mistress,@stonetheimpalor,70,Hunter Ranger,Circle of the Silvertongued,0,11/17/2015 6:54:09 AM,5/24/2016 4:21:35 AM,5/28/2016 3:11:22 AM,"","",
